City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Black River,JM,2022-10-11 21:34:11,18.0264,-77.8487,302.32,74,60,5.27
282,Lokosovo,RU,2022-10-11 21:34:13,61.1333,74.8167,276.4,86,60,3.74
283,Kralendijk,BQ,2022-10-11 21:34:14,12.15,-68.2667,302.14,79,75,7.2
284,Saint George,US,2022-10-11 21:34:14,37.1041,-113.5841,304.5,20,0,4.12
285,Yumen,CN,2022-10-11 21:34:16,40.2833,97.2,279.91,32,100,3.9
286,Cap Malheureux,MU,2022-10-11 21:34:17,-19.9842,57.6142,293.97,72,25,1.34
287,Puerto Leguizamo,CO,2022-10-11 21:34:18,-0.1934,-74.7819,300.84,71,99,0.73
288,Adrar,MR,2022-10-11 21:34:18,20.5022,-10.0711,306.56,19,70,3.66
289,Luena,AO,2022-10-11 21:34:19,-11.7833,19.9167,291.1,30,15,1.84
290,Ixtapa,MX,2022-10-11 21:34:20,20.7,-105.2,304.94,66,0,4.12
291,Shimoda,JP,2022-10-11 21:34:21,34.6667,138.95,291.54,74,100,7.87
292,Ikwiriri,TZ,2022-10-11 21:34:21,-7.9562,38.9716,293.07,86,3,1.32
293,Aklavik,CA,2022-10-11 21:34:22,68.2191,-135.0107,272.22,76,78,3.74
294,Jiayuguan,CN,2022-10-11 21:34:23,39.8167,98.3,279.61,34,99,1.32
295,Znojmo,CZ,2022-10-11 21:34:23,48.8555,16.0488,286.49,71,100,2.46
296,Vila Velha,BR,2022-10-11 21:34:24,-20.3297,-40.2925,298.12,83,40,5.66
297,Rorvik,NO,2022-10-11 21:34:25,64.8621,11.2373,279.21,75,40,6.69
298,Skibbereen,IE,2022-10-11 21:34:25,51.55,-9.2667,286.54,91,100,7.86
299,Tooele,US,2022-10-11 21:34:26,40.5308,-112.2983,295.35,28,0,4.63
300,Buldana,IN,2022-10-11 21:34:27,20.5333,76.1833,294.11,94,99,2.76
301,Namie,JP,2022-10-11 21:34:28,37.4833,141.0,287.99,90,100,3.06
302,Richards Bay,ZA,2022-10-11 21:31:04,-28.783,32.0377,296.84,72,65,5.04
303,Mandera,KE,2022-10-11 21:34:29,3.9366,41.867,299.37,56,52,8.06
304,Jacmel,HT,2022-10-11 21:34:29,18.2342,-72.5347,305.06,76,76,1.27
305,Ballyshannon,IE,2022-10-11 21:34:30,54.5,-8.1833,284.04,88,100,8.34
306,Prince Rupert,CA,2022-10-11 21:30:40,54.3161,-130.3201,284.2,90,100,7.72
307,Xuzhou,CN,2022-10-11 21:34:31,34.1805,117.1571,282.9,47,0,1.77
308,Havoysund,NO,2022-10-11 21:34:32,70.9963,24.6622,280.28,77,80,9.08
309,Ewa Beach,US,2022-10-11 21:34:32,21.3156,-158.0072,303.62,66,0,3.09
310,San Buenaventura,MX,2022-10-11 21:34:33,27.0833,-101.5333,302.86,39,40,3.6
311,Ilhabela,BR,2022-10-11 21:34:33,-23.7781,-45.3581,294.98,95,96,0.98
312,Johi,PK,2022-10-11 21:34:34,26.6921,67.6133,300.33,14,0,1.58
313,Areosa,PT,2022-10-11 21:34:35,41.7178,-8.8571,290.83,83,3,2.11
314,Boueni,YT,2022-10-11 21:35:35,-12.9025,45.0761,296.14,73,0,1.17
315,Norman Wells,CA,2022-10-11 21:35:36,65.282,-126.8329,273.17,80,75,6.69
316,Liuzhou,CN,2022-10-11 21:35:36,24.3126,109.3892,288.38,35,19,2.29
317,Naze,JP,2022-10-11 21:35:37,28.3667,129.4833,294.66,68,87,6.62
318,Orlik,RU,2022-10-11 21:35:38,52.5178,99.825,270.56,83,87,2.3
319,Pangnirtung,CA,2022-10-11 21:35:38,66.1451,-65.7125,268.15,74,20,2.57
320,Khuzhir,RU,2022-10-11 21:35:39,53.1939,107.3397,279.02,75,94,3.9
321,Sibu,MY,2022-10-11 21:35:39,2.3,111.8167,297.32,94,40,1.54
322,Baculin,PH,2022-10-11 21:35:40,7.4525,126.5842,299.13,82,97,2.04
323,Udachnyy,RU,2022-10-11 21:33:54,66.4167,112.4,272.29,92,100,2.6
324,Haldwani,IN,2022-10-11 21:35:41,29.2167,79.5167,292.46,91,0,1.76
325,Ahipara,NZ,2022-10-11 21:35:41,-35.1667,173.1667,290.1,62,100,1.71
326,Souris,CA,2022-10-11 21:35:42,49.6172,-100.2612,286.34,32,95,7.94
327,Flinders,AU,2022-10-11 21:34:49,-34.5833,150.8552,290.96,86,31,1.79
328,Nizhniy Odes,RU,2022-10-11 21:35:43,63.6445,54.856,277.75,95,100,1.69
329,Fuling,CN,2022-10-11 21:35:43,29.7022,107.3919,288.11,71,10,1.41
330,Victoria,HK,2022-10-11 21:34:06,22.2855,114.1577,296.66,54,8,4.47
331,Spencer,US,2022-10-11 21:35:44,43.1414,-95.1444,299.59,55,1,8.73
332,Zeya,RU,2022-10-11 21:35:45,53.75,127.2667,272.04,78,5,1.28
333,Kununurra,AU,2022-10-11 21:35:46,-15.7667,128.7333,298.14,83,25,1.03
334,Beringovskiy,RU,2022-10-11 21:35:46,63.05,179.3167,273.98,59,91,3.48
335,Cortez,US,2022-10-11 21:35:47,37.3489,-108.5859,293.57,26,0,5.14
336,Maloy,NO,2022-10-11 21:35:47,61.9353,5.1136,281.0,1,100,8.29
337,Longyearbyen,SJ,2022-10-11 21:35:48,78.2186,15.6401,275.06,69,75,8.75
338,Avera,US,2022-10-11 21:35:48,33.194,-82.5271,299.88,65,98,4.72
339,Mecca,SA,2022-10-11 21:35:49,21.4267,39.8261,300.97,50,0,0.35
340,Kalamare,BW,2022-10-11 21:35:49,-22.9337,26.5703,294.4,41,1,4.26
341,Aplahoue,BJ,2022-10-11 21:35:50,6.9333,1.6833,295.95,96,93,1.47
342,Olafsvik,IS,2022-10-11 21:35:51,64.8945,-23.7142,280.36,65,95,8.64
343,Lavrentiya,RU,2022-10-11 21:35:51,65.5833,-171.0,270.97,62,100,3.85
344,Zheleznodorozhnyy,RU,2022-10-11 21:32:13,55.7503,38.0042,276.68,63,16,0.56
345,Gravdal,NO,2022-10-11 21:35:52,68.1214,13.5031,279.09,70,75,10.29
346,Iquique,CL,2022-10-11 21:32:01,-20.2208,-70.1431,290.17,74,4,3.69
347,Malangwa,NP,2022-10-11 21:35:53,26.8568,85.5581,295.95,91,100,1.57
348,Togur,RU,2022-10-11 21:35:53,58.3631,82.8265,276.96,91,58,2.78
349,Hammerfest,NO,2022-10-11 21:35:54,70.6634,23.6821,280.4,70,0,2.57
350,Dano,BF,2022-10-11 21:35:54,11.15,-3.0667,299.45,70,60,2.68
351,Lukulu,ZM,2022-10-11 21:35:55,-14.3707,23.242,294.33,28,78,2.77
352,Montepuez,MZ,2022-10-11 21:35:55,-13.1256,38.9997,292.17,75,0,2.99
353,Hay River,CA,2022-10-11 21:35:56,60.8156,-115.7999,274.14,75,75,17.49
354,Coruripe,BR,2022-10-11 21:35:56,-10.1256,-36.1756,296.98,83,5,5.19
355,Lazarev,RU,2022-10-11 21:35:57,52.225,141.5131,278.18,76,100,11.43
356,Thunder Bay,CA,2022-10-11 21:35:57,48.4001,-89.3168,290.14,55,75,5.66
357,Salamiyah,SY,2022-10-11 21:35:58,35.0113,37.0532,293.55,53,0,2.32
358,Dekar,BW,2022-10-11 21:35:58,-21.5333,21.9333,295.55,19,33,4.22
359,Leningradskiy,RU,2022-10-11 21:35:59,69.3833,178.4167,267.72,72,93,7.99
360,Boyolangu,ID,2022-10-11 21:35:59,-8.1181,111.8935,296.68,94,99,1.8
361,Matay,EG,2022-10-11 21:36:00,28.419,30.7792,296.45,54,0,5.9
362,Simoes,BR,2022-10-11 21:36:00,-7.5989,-40.8178,302.13,27,49,3.74
363,Hovd,MN,2022-10-11 21:37:01,48.0056,91.6419,274.6,46,10,2.02
364,Swan Hill,AU,2022-10-11 21:37:01,-35.3378,143.5544,290.45,75,100,7.11
365,Blackwater,AU,2022-10-11 21:37:02,-23.5833,148.8833,293.2,59,3,5.18
366,Casas Grandes,MX,2022-10-11 21:37:02,30.3667,-107.95,297.28,36,6,2.76
367,Tessalit,ML,2022-10-11 21:37:04,20.1986,1.0114,302.82,13,21,4.97
368,Vorotynets,RU,2022-10-11 21:37:04,56.0603,45.8633,280.89,94,100,3.42
369,Vao,NC,2022-10-11 21:37:05,-22.6667,167.4833,295.69,77,77,6.15
370,Tuatapere,NZ,2022-10-11 21:37:05,-46.1333,167.6833,283.52,52,65,0.97
371,Port Keats,AU,2022-10-11 21:37:06,-14.25,129.55,301.38,76,22,2.69
372,Miraflores,MX,2022-10-11 21:37:08,19.2167,-98.8083,296.57,69,100,2.48
373,Dovers,VC,2022-10-11 21:37:09,12.8833,-61.1833,299.92,83,97,7.86
374,Mareeba,AU,2022-10-11 21:37:09,-17.0,145.4333,296.17,86,48,2.71
375,Zmiyiv,UA,2022-10-11 21:37:10,49.6966,36.3611,282.57,83,98,3.89
376,Tapes,BR,2022-10-11 21:37:11,-30.6733,-51.3958,290.64,95,100,2.56
377,Sorland,NO,2022-10-11 21:37:11,67.667,12.6934,279.07,68,100,14.23
378,Halifax,CA,2022-10-11 21:36:00,44.6453,-63.5724,287.15,57,20,4.12
379,Samarai,PG,2022-10-11 21:37:13,-10.6167,150.6667,300.94,75,24,3.93
380,Yarkovo,RU,2022-10-11 21:37:14,57.4028,67.0786,277.58,79,15,1.88
381,Karratha,AU,2022-10-11 21:37:14,-20.7377,116.8463,295.59,35,0,6.51
382,High Level,CA,2022-10-11 21:37:15,58.5169,-117.136,281.21,46,75,5.14
383,Sitio Novo Do Tocantins,BR,2022-10-11 21:37:16,-5.5183,-47.4611,302.0,47,100,0.69
384,Charlottesville,US,2022-10-11 21:37:16,38.0293,-78.4767,295.51,46,0,3.09
385,Namtsy,RU,2022-10-11 21:37:17,62.7161,129.6658,267.22,92,40,0.84
386,Collierville,US,2022-10-11 21:37:17,35.042,-89.6645,301.21,30,0,0.0
387,Moron,AR,2022-10-11 21:37:18,-34.6534,-58.6198,293.74,45,33,3.75
388,Kabelvag,NO,2022-10-11 21:37:19,68.2114,14.4817,279.27,65,75,5.14
389,Roma,US,2022-10-11 21:35:35,43.2128,-75.4557,295.27,60,0,0.0
390,River Falls,US,2022-10-11 21:35:34,44.8614,-92.6238,300.02,50,22,8.47
391,Montelibano,CO,2022-10-11 21:37:20,7.9829,-75.4229,302.08,81,56,2.88
392,Bira,RU,2022-10-11 21:37:21,49.0,132.4667,273.67,82,3,1.66
393,Puerto Escondido,MX,2022-10-11 21:37:21,15.85,-97.0667,300.61,61,100,2.57
394,Miri,MY,2022-10-11 21:37:22,4.4148,114.0089,296.23,100,40,1.03
395,Tamiahua,MX,2022-10-11 21:37:22,21.2667,-97.45,300.37,76,81,5.75
396,Dingle,PH,2022-10-11 21:37:23,10.9995,122.6711,297.27,89,100,0.87
397,Izumo,JP,2022-10-11 21:37:24,35.3667,132.7667,286.12,100,75,3.09
398,Bergama,TR,2022-10-11 21:37:25,39.1207,27.1805,288.58,78,96,2.16
399,Abu Samrah,SY,2022-10-11 21:37:25,35.3029,37.1841,294.41,36,0,1.9
400,Maturin,VE,2022-10-11 21:37:26,9.75,-63.1767,297.65,92,96,2.62
401,Parabel,RU,2022-10-11 21:37:26,58.6978,81.4825,276.9,90,95,3.64
402,Terrace,CA,2022-10-11 21:37:27,54.5163,-128.6035,284.1,76,100,9.26
403,Benghazi,LY,2022-10-11 21:37:28,32.1167,20.0667,296.85,52,18,2.71
404,Valle Hermoso,MX,2022-10-11 21:37:28,25.6667,-97.8333,304.09,44,35,6.03
405,Bambous Virieux,MU,2022-10-11 21:37:29,-20.3428,57.7575,295.29,73,40,4.12
406,Shawnee,US,2022-10-11 21:32:37,39.05,-95.7669,300.84,54,75,9.26
407,Kaifeng,CN,2022-10-11 21:38:30,34.7911,114.3483,282.68,51,34,2.83
408,Airai,TL,2022-10-11 21:38:30,-8.9266,125.4092,290.09,82,100,0.4
409,Shcheglovo,RU,2022-10-11 21:38:31,60.0284,30.7529,280.06,88,99,4.01
410,Necochea,AR,2022-10-11 21:38:32,-38.5473,-58.7368,288.54,46,9,4.76
411,Shubarshi,KZ,2022-10-11 21:38:32,48.5872,57.1869,285.11,32,100,3.51
412,Laje,BR,2022-10-11 21:38:33,-10.1833,-40.9667,300.54,34,42,6.01
413,North Bend,US,2022-10-11 21:35:46,43.4065,-124.2243,298.84,78,0,9.77
414,Kharp,RU,2022-10-11 21:38:34,66.8014,65.8081,276.06,96,91,3.11
415,Birjand,IR,2022-10-11 21:38:34,32.8663,59.2211,282.41,15,0,2.06
416,Santa Isabel Do Rio Negro,BR,2022-10-11 21:38:35,-0.4139,-65.0192,301.32,67,60,0.96
417,Isangel,VU,2022-10-11 21:37:47,-19.55,169.2667,299.21,70,71,4.46
418,Curup,ID,2022-10-11 21:38:36,-3.4667,102.5333,292.28,94,99,0.97
419,Glace Bay,CA,2022-10-11 21:38:36,46.1969,-59.957,284.94,67,40,2.57
420,Zhigansk,RU,2022-10-11 21:38:37,66.7697,123.3711,267.44,94,100,6.91
421,Port Blair,IN,2022-10-11 21:38:37,11.6667,92.75,299.03,78,84,0.89
422,Ust-Nera,RU,2022-10-11 21:38:38,64.5667,143.2,257.16,97,56,1.39
423,Char Bhadrasan,BD,2022-10-11 21:38:38,23.3167,90.2167,297.8,93,100,2.72
424,Mayor Pablo Lagerenza,PY,2022-10-11 21:38:39,-19.9309,-60.7718,290.93,75,94,1.87
425,Nakhodka,RU,2022-10-11 21:38:39,42.8333,132.8947,279.93,68,0,2.56
426,Cabedelo,BR,2022-10-11 21:38:40,-6.9811,-34.8339,299.52,76,8,7.1
427,Biasca,CH,2022-10-11 21:38:40,46.3597,8.9697,289.54,94,64,0.7
428,Goderich,CA,2022-10-11 21:38:41,43.7501,-81.7165,295.32,43,1,6.17
429,Bucerias,MX,2022-10-11 21:36:46,20.75,-105.3333,305.36,66,0,4.12
430,Mandalgovi,MN,2022-10-11 21:38:41,45.7625,106.2708,273.66,61,49,6.8
431,Marawi,PH,2022-10-11 21:38:42,7.9986,124.2928,293.72,93,93,1.39
432,Merauke,ID,2022-10-11 21:38:42,-8.4667,140.3333,299.66,84,89,3.11
433,Adrian,US,2022-10-11 21:35:28,41.8975,-84.0372,295.23,38,100,8.23
434,Tiznit,MA,2022-10-11 21:38:43,29.5833,-9.5,289.76,80,71,3.16
435,North Branch,US,2022-10-11 21:38:44,45.5113,-92.9802,300.39,50,75,1.34
436,Porto Novo,BJ,2022-10-11 21:38:45,6.4965,2.6036,298.34,86,100,2.22
437,Port Angeles,US,2022-10-11 21:34:38,48.1181,-123.4307,291.78,65,0,3.09
438,Haines Junction,CA,2022-10-11 21:38:46,60.7522,-137.5108,281.12,53,100,1.54
439,Padang,ID,2022-10-11 21:38:47,-0.9492,100.3543,296.18,89,100,2.2
440,Nizwa,OM,2022-10-11 21:38:47,22.9333,57.5333,296.55,25,5,0.61
441,Linhares,BR,2022-10-11 21:38:48,-19.3911,-40.0722,295.74,77,2,2.96
442,Tiarei,PF,2022-10-11 21:38:49,-17.5333,-149.3333,302.16,79,13,8.4
443,Parsons,US,2022-10-11 21:38:49,37.3403,-95.2611,297.58,50,99,8.76
444,Petropavlovsk-Kamchatskiy,RU,2022-10-11 21:38:50,53.0452,158.6483,278.03,93,75,7.0
445,Manama,BH,2022-10-11 21:38:50,26.2154,50.5832,303.14,74,0,2.06
446,Iwanai,JP,2022-10-11 21:33:53,42.9744,140.5089,284.88,66,42,5.53
447,Pimentel,PE,2022-10-11 21:38:51,-6.8367,-79.9342,292.31,68,20,9.26
448,Fairbanks,US,2022-10-11 21:35:16,64.8378,-147.7164,273.2,89,100,4.63
449,Ossora,RU,2022-10-11 21:38:52,59.2353,163.0719,276.66,89,100,8.17
450,Katobu,ID,2022-10-11 21:38:53,-4.9408,122.5276,297.07,90,100,0.31
451,Cabra,ES,2022-10-11 21:38:53,37.4725,-4.4421,291.59,72,78,1.84
452,Muswellbrook,AU,2022-10-11 21:38:54,-32.2667,150.9,287.78,82,39,0.95
453,Seymchan,RU,2022-10-11 21:38:54,62.8833,152.4333,257.84,97,98,0.73
454,Luwuk,ID,2022-10-11 21:39:55,-0.9516,122.7875,297.85,82,100,1.28
455,Otradnoye,RU,2022-10-11 21:39:55,59.7775,30.8181,280.34,87,100,3.78
456,Darnetal,FR,2022-10-11 21:39:56,49.4453,1.1514,283.99,78,0,3.09
457,Republic,US,2022-10-11 21:39:57,37.12,-93.4802,298.25,43,100,2.24
458,Harper,LR,2022-10-11 21:39:58,4.375,-7.7169,297.97,88,94,3.5
459,Hanzhong,CN,2022-10-11 21:39:58,33.0728,107.0303,284.08,79,94,0.29
460,Cabinda,AO,2022-10-11 21:39:59,-5.55,12.2,298.23,83,20,3.09
461,Itaituba,BR,2022-10-11 21:39:59,-4.2761,-55.9836,305.24,62,0,2.57
462,Toowoomba,AU,2022-10-11 21:40:00,-27.55,151.9667,287.18,75,1,1.34
463,Abatskoye,RU,2022-10-11 21:40:00,56.2875,70.4555,281.48,88,100,2.14
464,Opuwo,NA,2022-10-11 21:40:01,-18.0607,13.84,295.97,34,97,2.44
465,Biak,ID,2022-10-11 21:40:02,-0.9131,122.8766,297.35,81,100,1.16
466,Katherine,AU,2022-10-11 21:40:02,-14.4667,132.2667,299.33,78,69,3.09
467,Wasilla,US,2022-10-11 21:40:03,61.5814,-149.4394,277.63,74,100,2.57
468,Ambulu,ID,2022-10-11 21:40:04,-8.345,113.6058,296.74,92,100,0.73
469,Puerto Del Rosario,ES,2022-10-11 21:40:04,28.5004,-13.8627,295.01,73,20,4.63
470,Casa Grande,US,2022-10-11 21:35:33,32.8795,-111.7573,306.47,26,0,2.06
471,Tornio,FI,2022-10-11 21:40:06,65.8481,24.1466,279.16,82,99,5.89
472,Anadyr,RU,2022-10-11 21:40:06,64.75,177.4833,266.43,79,0,4.0
473,Cairns,AU,2022-10-11 21:40:07,-16.9167,145.7667,299.3,94,75,4.63
474,Talaya,RU,2022-10-11 21:40:08,61.3833,152.75,255.77,100,100,0.64
475,Taoudenni,ML,2022-10-11 21:40:10,22.6783,-3.9836,307.63,17,24,3.5
476,Aykhal,RU,2022-10-11 21:40:11,66.0,111.5,272.81,99,100,3.46
477,Panguipulli,CL,2022-10-11 21:40:11,-39.6333,-72.3333,279.84,99,100,1.02
478,Yazoo City,US,2022-10-11 21:40:12,32.8551,-90.4056,299.1,26,21,2.75
479,Yarada,IN,2022-10-11 21:40:13,17.65,83.2667,299.47,83,99,1.6
480,Sioux Lookout,CA,2022-10-11 21:40:13,50.1001,-91.917,296.19,38,20,5.66
481,Kieta,PG,2022-10-11 21:40:14,-6.2167,155.6333,301.42,73,100,1.56
482,Colotlan,MX,2022-10-11 21:40:15,22.1,-103.2667,299.51,32,9,2.02
483,Baykit,RU,2022-10-11 21:40:16,61.67,96.37,275.46,92,100,3.96
484,Saskylakh,RU,2022-10-11 21:40:17,71.9167,114.0833,270.18,97,99,2.93
485,Guarapari,BR,2022-10-11 21:40:17,-20.6667,-40.4975,295.75,85,34,6.18
486,Tateyama,JP,2022-10-11 21:40:19,34.9833,139.8667,292.65,66,100,7.94
487,Lindenberg,DE,2022-10-11 21:40:20,49.3803,8.0986,284.38,64,42,1.94
488,Micheweni,TZ,2022-10-11 21:40:20,-4.9667,39.8333,296.65,78,5,4.73
489,Plainview,US,2022-10-11 21:40:21,40.7765,-73.4673,294.85,57,0,5.66
490,Placer,US,2022-10-11 21:40:21,39.0666,-120.7677,301.72,25,3,1.79
491,Tugulym,RU,2022-10-11 21:40:22,57.0591,64.6425,278.89,90,91,1.62
492,Bom Jesus Da Lapa,BR,2022-10-11 21:40:23,-13.255,-43.4181,303.72,22,37,5.31
493,Grand Gaube,MU,2022-10-11 21:40:24,-20.0064,57.6608,295.37,72,33,0.89
494,Taltal,CL,2022-10-11 21:40:24,-25.4,-70.4833,289.48,66,22,3.81
495,Arlit,NE,2022-10-11 21:40:25,18.7369,7.3853,304.56,13,3,4.9
496,Puerto Baquerizo Moreno,EC,2022-10-11 21:40:13,-0.9,-89.6,294.7,73,75,5.14
497,Hurghada,EG,2022-10-11 21:40:26,27.2574,33.8129,299.17,38,0,3.6
498,Tres Lagoas,BR,2022-10-11 21:40:27,-20.7511,-51.6783,300.02,56,94,2.54
499,Carsamba,TR,2022-10-11 21:40:27,41.1989,36.7219,288.03,94,40,2.06
500,Le Havre,FR,2022-10-11 21:40:21,49.4938,0.1077,282.66,87,0,2.57
501,Plettenberg Bay,ZA,2022-10-11 21:40:29,-34.0527,23.3716,290.36,88,100,1.68
502,Tairua,NZ,2022-10-11 21:41:30,-37.0167,175.85,289.4,69,100,2.46
503,Kathmandu,NP,2022-10-11 21:36:48,27.7167,85.3167,291.27,94,75,1.03
504,Vicuna,CL,2022-10-11 21:41:31,-30.0319,-70.7081,298.02,33,0,2.96
505,Carpinteria,US,2022-10-11 21:38:31,34.3989,-119.5185,302.98,73,63,0.89
506,Wapakoneta,US,2022-10-11 21:40:48,40.5678,-84.1936,295.81,37,75,4.12
507,Humaita,BR,2022-10-11 21:41:33,-7.5061,-63.0208,300.73,69,62,1.46
508,Kosh-Agach,RU,2022-10-11 21:41:33,50.0,88.6667,271.14,64,100,0.74
509,Dunedin,NZ,2022-10-11 21:41:34,-45.8742,170.5036,283.6,64,86,0.89
510,Nsanje,MW,2022-10-11 21:41:35,-16.92,35.262,296.92,74,0,2.6
511,Kuminskiy,RU,2022-10-11 21:41:35,58.6667,66.5667,276.19,80,18,2.02
512,Cotusca,RO,2022-10-11 21:41:36,48.1333,26.85,282.92,58,86,2.39
513,Mayo,US,2022-10-11 21:37:49,38.8876,-76.5119,296.12,59,0,3.09
514,Redcar,GB,2022-10-11 21:41:37,54.6166,-1.06,284.33,61,84,3.13
515,Odlabari,IN,2022-10-11 21:41:37,26.8333,88.6167,295.61,97,96,1.61
516,Romny,UA,2022-10-11 21:41:38,50.751,33.4747,278.37,65,26,2.6
517,Merritt Island,US,2022-10-11 21:37:47,28.5392,-80.672,302.64,70,40,4.63
518,Stepantsevo,RU,2022-10-11 21:41:39,56.1314,41.7032,278.46,76,87,2.13
519,Louiseville,CA,2022-10-11 21:38:42,46.2559,-72.9415,288.16,58,23,8.75
520,Hirara,JP,2022-10-11 21:41:40,24.8,125.2833,297.48,78,100,13.01
521,Saravan,AM,2022-10-11 21:41:41,39.7196,45.6483,281.98,57,0,2.15
522,Si Satchanalai,TH,2022-10-11 21:41:41,17.5169,99.7598,295.06,96,33,0.77
523,Coahuayana,MX,2022-10-11 21:41:42,18.7333,-103.6833,304.66,65,100,2.3
524,Coihaique,CL,2022-10-11 21:41:42,-45.5752,-72.0662,283.49,53,75,3.6
525,Magadan,RU,2022-10-11 21:41:43,59.5667,150.8,271.68,64,100,6.59
526,Mookane,BW,2022-10-11 21:41:44,-23.688,26.6595,296.16,36,1,3.1
527,Ngunguru,NZ,2022-10-11 21:41:44,-35.6167,174.5,289.03,67,100,2.75
528,Sisimiut,GL,2022-10-11 21:41:45,66.9395,-53.6735,272.11,92,100,5.85
529,Sao Felix Do Xingu,BR,2022-10-11 21:41:46,-6.6447,-51.995,296.06,89,95,1.06
530,Kiruna,SE,2022-10-11 21:41:46,67.8557,20.2251,274.66,69,0,3.09
531,Putina,PE,2022-10-11 21:41:47,-15.4667,-69.4333,286.39,27,6,3.94
532,Sorong,ID,2022-10-11 21:41:47,-0.8833,131.25,298.97,89,100,3.79
533,Penzance,GB,2022-10-11 21:41:48,50.1186,-5.5371,285.53,75,100,4.66
534,Okhotsk,RU,2022-10-11 21:41:49,59.3833,143.3,272.25,73,100,6.48
535,Emerald,AU,2022-10-11 21:41:49,-23.5333,148.1667,292.23,62,0,6.42
536,Arrecife,ES,2022-10-11 21:41:50,28.963,-13.5477,295.14,68,20,3.09
537,Gurupa,BR,2022-10-11 21:41:50,-1.405,-51.64,301.11,62,80,1.87
538,Neiafu,TO,2022-10-11 21:41:51,-18.65,-173.9833,300.53,69,20,4.12
539,Hanstholm,DK,2022-10-11 21:41:52,57.1167,8.6167,284.83,80,87,7.8
540,Mersing,MY,2022-10-11 21:41:53,2.4312,103.8405,298.1,94,40,1.54
541,Sidi Ali,DZ,2022-10-11 21:41:53,36.0998,0.4206,293.07,79,100,2.64
542,Chara,RU,2022-10-11 21:41:54,56.9064,118.2631,273.83,97,100,0.27
543,Maniwaki,CA,2022-10-11 21:41:54,46.3834,-75.966,289.36,41,8,4.12
544,Nokha,IN,2022-10-11 21:41:55,27.6,73.4167,297.75,64,0,3.99
545,Telemaco Borba,BR,2022-10-11 21:41:55,-24.3239,-50.6156,291.78,89,89,0.29
546,Cap-Haitien,HT,2022-10-11 21:41:55,19.7578,-72.2042,303.12,66,40,5.66
547,Chernelytsya,UA,2022-10-11 21:41:56,48.8121,25.4248,283.8,80,100,2.38
548,Buraydah,SA,2022-10-11 21:41:57,26.326,43.975,299.4,21,0,2.58
549,Presidencia Roque Saenz Pena,AR,2022-10-11 21:42:57,-26.7852,-60.4388,292.93,32,0,2.01
550,Sistranda,NO,2022-10-11 21:42:58,63.7256,8.834,279.13,66,99,11.49
551,Bathsheba,BB,2022-10-11 21:42:58,13.2167,-59.5167,300.49,83,40,8.75
552,Le Port,RE,2022-10-11 21:42:59,-20.9373,55.2919,294.15,69,58,1.4
553,Tonantins,BR,2022-10-11 21:43:00,-2.8731,-67.8022,297.48,97,99,1.59
554,Ginebra,CH,2022-10-11 21:43:00,46.2022,6.1457,289.6,81,75,1.03
555,Kudahuvadhoo,MV,2022-10-11 21:43:01,2.6708,72.8944,300.57,77,99,8.61
556,Veraval,IN,2022-10-11 21:40:22,20.9,70.3667,300.45,78,98,3.31
557,Chiredzi,ZW,2022-10-11 21:43:02,-21.05,31.6667,294.37,50,0,1.55
558,Mutoko,ZW,2022-10-11 21:43:03,-17.397,32.2268,288.27,67,0,2.69
559,Yokadouma,CM,2022-10-11 21:43:04,3.5167,15.05,294.87,89,96,0.37
560,Mayumba,GA,2022-10-11 21:43:05,-3.432,10.6554,298.16,91,100,2.48
